job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256
011_common_gen_kth_last_k19_t1,11,11,kth_last,19,1,2,64,21,988,325908543,common_gen,11,0,common_gen:validation:455,0,813305d15d71991454ff494049bbfe71b0a8b57f2609c7ab98eb8e62dd419e00,c338d6baef0bd87d6798e585bd4d2c76bf78d609593d6d48fae8c0f02b5c5f43
012_common_gen_kth_last_k20_t1,12,12,kth_last,20,1,2,64,22,1010,1119897319,common_gen,12,0,common_gen:validation:594,0,c953b06f074582b500b8ca9568569b0aae488002fc1fd46bf1cf420df6f7d6f0,50125fc2b6e11723455c2d3d3eeb36e927f4b2fff8d7ce1a9ed06e849e3546c4
013_common_gen_kth_last_k22_t1,13,13,kth_last,22,1,2,64,24,1048,1599240223,common_gen,13,0,common_gen:validation:249,0,1ddd09db12d51844c5ba264e678f11ffe34fa06cd116ce814b9f766fcf6c357b,b9f76ec9d30e96382f77fa3dd51c5b299d613349eb7fd6b52dcbdb9facd02cc2
014_common_gen_kth_last_k24_t1,14,14,kth_last,24,1,2,64,26,1078,1243071568,common_gen,14,0,common_gen:validation:641,0,793ddf2e4faa163a351139d377802355200ee8109f7f9323e014012f52d7b3c2,c937a1052690e3648c8b8b85019ead48b3f42fb1611a39202368abfaec333911
015_common_gen_kth_last_k25_t1,15,15,kth_last,25,1,2,64,27,1090,2013217008,common_gen,15,0,common_gen:validation:162,0,3392d5dcc538ed112bc08da7a0c87d5db4c1f307bec4b93ddb1bc8e8b88793f7,22bb411af85f7291561061621924524641d59d1509f375606921f8c07d0ba4cc
016_common_gen_kth_last_k27_t1,16,16,kth_last,27,1,2,64,29,1108,1151954601,common_gen,16,0,common_gen:validation:969,0,32f4f8e63547d190e938561c597b321a1e50ea437a79a8b1b9b8bbf6b3f0d75f,589ba773d346220be352a655863f4c6b22a654a30db154e71bc37589df77d7aa
017_common_gen_kth_last_k29_t1,17,17,kth_last,29,1,2,64,31,1118,198980999,common_gen,17,0,common_gen:validation:461,0,4ccff2fe7fcaaf965bab6c0e405dde369d3e80d29dd521a273498ae6fe8445eb,ac011721967ca99f1216e9434504452238c865d4d6b4b22508884542c7e57e54
018_common_gen_kth_last_k30_t1,18,18,kth_last,30,1,2,64,32,1120,2080759986,common_gen,18,0,common_gen:validation:573,0,7f734e5f09e2ab5d770ee7ab88294d230dbd67cd521080532007be3dbca3587a,cb2fc45a469ae4abdbdbcadc0a2a7f5cc4283aea89f15b562ca25b6dd57ddd88
019_common_gen_kth_last_k32_t1,19,19,kth_last,32,1,2,64,34,1118,271166055,common_gen,19,0,common_gen:validation:605,0,19d055838a043ed6c30de3d46512d7621cf36e14ff1c02e8a2657834965bc0d5,7c200236f2d2257a858e01008f34cccbf0d381fca01298cbc34edef3c8ffb271
020_common_gen_kth_last_k33_t1,20,20,kth_last,33,1,2,64,35,1114,841196441,common_gen,20,0,common_gen:validation:170,0,f5511a74e13c6256b545d926cc91d95d7a304a36caf2d01c52fdcd2ea95e41ff,b0a5f921baff37f7ca1423ca646132f0d15c85985ffe7105bea070a5775542c2
021_common_gen_kth_last_k35_t1,21,21,kth_last,35,1,2,64,37,1100,1035774792,common_gen,21,0,common_gen:validation:767,0,2d51f2284d66525a5c857b30c458d99288b81a6a832c1ed39c466f392634bc87,441d0f53e68362752e4f6a63458d0604edfc87fcb42995fcb7c0a6593f9724f2
022_common_gen_kth_last_k37_t1,22,22,kth_last,37,1,2,64,39,1078,542830063,common_gen,22,0,common_gen:validation:5,0,7e0541995332f2af0bf79fb29d2b48c5659a7d909ec241ed274d0401ecf396bd,00c0fbd99778bb2f7b7d913c5955a3635d41a64e9ce9b0cfb84aca39020c7245
023_common_gen_kth_last_k38_t1,23,23,kth_last,38,1,2,64,40,1064,2060478371,common_gen,23,0,common_gen:validation:60,0,3c4c70ca22d967be356777ed22f130e05354f64e6cf7e0ca9f3fc41a00eba344,2a6128573f2c55e8c08a6ccba12101720839d7267d68a3bb12467d71051f49af
024_common_gen_kth_last_k40_t1,24,24,kth_last,40,1,2,64,42,1030,2069810451,common_gen,24,0,common_gen:validation:407,0,2dc9e01a27cad759138272638ca7926efb00899bdee4d8fe2d51bb8af50e80dc,695a60df9a342c02919b7736c771435dea4f82641ef9edef62936a215a2f3acf
025_common_gen_kth_last_k42_t1,25,25,kth_last,42,1,2,64,44,988,376522771,common_gen,25,0,common_gen:validation:68,0,13cc046723cdf093e70d013b5cf4f53a2737a840e6b82c26a9b5d5ad449b3d38,230981ad22fb4e31cd91fe9ad8fcf5b68297fbc314622bc1c02294faee5d2459
026_common_gen_kth_last_k43_t1,26,26,kth_last,43,1,2,64,45,964,881983928,common_gen,26,0,common_gen:validation:273,0,20a27182aa41c32a13d7cda539556b1bd5aea9928c908fe8b9e942beede2181c,fdb1bff3e9c261a5c71de39af31e324bc64850ba3ac62c4a0982ef8f5e6711bc
027_common_gen_kth_last_k45_t1,27,27,kth_last,45,1,2,64,47,910,1867340357,common_gen,27,0,common_gen:validation:264,0,647edd81e8776cb373727f170c569e71663e15663e6822310a9cc9e4c317be6f,69b03d3157ac5e9c72ba732deb33d09593ea2d2e1ccc7b3d26852fd8fcd4a7fe
028_common_gen_kth_last_k46_t1,28,28,kth_last,46,1,2,64,48,880,1538777945,common_gen,28,0,common_gen:validation:476,0,2771cf05438c7dc583d1304db49f687ccf85c08607ee08d01c21f623ba38e702,3641be8ca2a1bb6e164a53ebf000a85dcb92b76d864d7ce007bcfdf2499c7b49
029_common_gen_kth_last_k48_t1,29,29,kth_last,48,1,2,64,50,814,1569705894,common_gen,29,0,common_gen:validation:426,0,ac66eba62cc50179391a5513478ccb40c1c7fcbde1098376b1c9a9671aa17545,9d27eb3efbd60fa22c31591617f0ce8ad127e933becef811889237bc95409091
030_common_gen_repeat_after_k_k1_t3,30,0,repeat_after_k,1,3,2,64,6,432,940907085,common_gen,30,0,common_gen:validation:179,0,a4dcf02f778404afb02f0ba3fe434ff4f338f2231dbedf6ca6030c1ac5d54d50,b2630b747be5400a9ea1c4a2c475b0c1a67ea86f88eaa85a8951c02fa64d2873
031_common_gen_repeat_after_k_k2_t3,31,1,repeat_after_k,2,3,2,64,9,608,74405207,common_gen,31,0,common_gen:validation:71,0,6105bf89c789a0fce5bf04494b72fc62dba4d33e3be3a027d8f01f8a654caa29,8be8423eaa845ebb45d940ca724a3344cdac6f5aadbd8e60729cfa131dae1a27
032_common_gen_repeat_after_k_k3_t3,32,2,repeat_after_k,3,3,2,64,12,778,223376720,common_gen,32,0,common_gen:validation:985,0,a2dc7956af6e7a5179dab64fbfe1313ce593763b6550670a12eb89e0b145e1da,57701a5a3449c9b4ba73f348dec66ac3ef42524554d08c98750a3172b1479deb
033_common_gen_repeat_after_k_k4_t3,33,3,repeat_after_k,4,3,2,64,15,942,1397433216,common_gen,33,0,common_gen:validation:692,0,96c50f5bf3deacc89e1e650f3171f778e03aa2fac60ec76c0561377ff1c9dd95,61df6af6aa5e4f7bec834ebecb347e17638b9a6018a7320e8e2c70ffeebad707
034_common_gen_repeat_after_k_k5_t3,34,4,repeat_after_k,5,3,2,64,18,1100,1313394347,common_gen,34,0,common_gen:validation:186,0,02248381f8836671ff0d36a190512c472d37b0b299b5d4c392bd8862e8ac720f,9fd21befca3409af0d50b2415ee379d65eaafa419a52f12ab45a31dc64d7f112
035_common_gen_repeat_after_k_k6_t3,35,5,repeat_after_k,6,3,2,64,21,1252,208501510,common_gen,35,0,common_gen:validation:242,0,8b8efd7e6a61fe04a302902ed9a69abc032c0ea3df465867e43fb034c8db4be7,361c129e0dc2f1a1ba276eeed039384c2d2746f43090f609e8720702f52ad1ac
036_common_gen_repeat_after_k_k7_t3,36,6,repeat_after_k,7,3,2,64,24,1398,1595580074,common_gen,36,0,common_gen:validation:77,0,ee5c4ff1c8331557afa00294ecc845d8f9f285bdb09a640c4c2bcea2d8c687e3,8698e5740bf28c1617e2f033303f2d4705e343706ba8875489d58fee95c08de2
037_common_gen_repeat_after_k_k8_t3,37,7,repeat_after_k,8,3,2,64,27,1538,637249660,common_gen,37,0,common_gen:validation:299,0,51c5ef7345b3b31d78410076551eb1f060445fbf411752b27f4194cb437ad83c,fcd169a115548540e9100616f08dbdfecc4114256da4338ad1cd4d0c5ab77738
038_common_gen_repeat_after_k_k9_t3,38,8,repeat_after_k,9,3,2,64,30,1672,675906945,common_gen,38,0,common_gen:validation:879,0,0a4f86d0e9be1f31df327a2b1c0c6044691f9afeca7fb8f57906f01b938d3ba3,c1584ecdd0c1b87949bf0f14b394ea4382db8a5758e28987902932fb7517ea6a
039_common_gen_repeat_after_k_k10_t3,39,9,repeat_after_k,10,3,2,64,33,1800,1009292424,common_gen,39,0,common_gen:validation:789,0,2853127f4a2934a5961d0a45c78ec870ea0129163a8e57018c99616cae4d5994,b10e1ca6f449492938c9d57673e571159308e519e7403d3401c88a3deb2aef96
040_common_gen_repeat_after_k_k11_t3,40,10,repeat_after_k,11,3,2,64,36,1922,2144758566,common_gen,40,0,common_gen:validation:144,0,6747740fac08f053b70841d6ea4defd651b18fc0a1fce174f98a581bad19c3f1,196a523152a449ea9c2293b2f8fdd5a87d942b37a99575f65f0b40ca3fa8f39a
041_common_gen_repeat_after_k_k12_t3,41,11,repeat_after_k,12,3,2,64,39,2038,112594980,common_gen,41,0,common_gen:validation:62,0,4d1ade7a402597647435deb416a47cfa3d163519766f1db432e2c5a91fa283cf,410c3f80f51774c839054cd6415ae4e3342f813a20e13aad1961faba6c761089
042_common_gen_repeat_after_k_k13_t3,42,12,repeat_after_k,13,3,2,64,42,2148,1298467098,common_gen,42,0,common_gen:validation:189,0,5f977a59c9ce83364f1dfa93ad408d1a7b18548a81de60a7ad23885ac00d0694,184399fdce8160abfaa112a0df1ad834ef440feae7aaf8f5e4f0779b8c0306e3
043_common_gen_repeat_after_k_k14_t3,43,13,repeat_after_k,14,3,2,64,45,2252,1823450284,common_gen,43,0,common_gen:validation:551,0,8c4a4a541f84b51ed26f033692e00b0b709f5aabc8a841cc728289374110ee27,1c5a8a2cf599a662efb710efadecbf7db374dc41b9607c9f7f07dcd1731ebc92
044_common_gen_repeat_after_k_k15_t3,44,14,repeat_after_k,15,3,2,64,48,2350,1198539203,common_gen,44,0,common_gen:validation:659,0,02978b02dd84dea5b605da4b7d62ca4adb5b198d2970a2289bf4216489dff0a0,987c999dc2f87fb0b5c0791450b93653f42ea8cb1a31f7be45d000bb963f924f
045_common_gen_any_token_at_least_k_k3_t1,45,0,any_token_at_least_k,3,1,2,64,5,364,37439562,common_gen,45,0,common_gen:validation:658,0,c8751f7799f24c2ebac2062aff47dad33600b7d5c9831ff5982110c5ea06759a,f35346abeb9b745b33d8149c7da42a004e367a17e469da8fe459f06ec74abf96
046_common_gen_any_token_at_least_k_k3_t2,46,1,any_token_at_least_k,3,2,2,64,9,546,1903573988,common_gen,46,0,common_gen:validation:133,0,8ba4e50b977920ba73651c93e21730edbb3ca18d901fab62ceb0ae920d761507,003d4147cc7f54a30786296fb684ad8eeb869784bbed9ea0252665fec88a3498
047_common_gen_any_token_at_least_k_k3_t3,47,2,any_token_at_least_k,3,3,2,64,12,728,314449602,common_gen,47,0,common_gen:validation:450,0,475c177bb12b67b21ef825a6595e1b0208038bce1b702f263b52c006be3fbe82,3ab034e6603868e9fb8e7d136c52e823a95dffba11dc50131260d01ef5e00bc1
048_common_gen_any_token_at_least_k_k3_t4,48,3,any_token_at_least_k,3,4,2,64,15,910,233223876,common_gen,48,0,common_gen:validation:511,0,d812aae0c119c312cac724e765aad94c47ba2094fe81fc1e91ab9433715f8f1b,5ec7ebcba5e8d49e95f521af515b2f943a9a303f76be24f51cab944860176e41
049_common_gen_any_token_at_least_k_k3_t5,49,4,any_token_at_least_k,3,5,2,64,18,1092,787705423,common_gen,49,0,common_gen:validation:138,0,4834180bed4936ac45f45868db7da43b962ac05f99733b91b33e9488fdd3ac63,11605ecfce32892568477a5e5f04f08eaeff70e49b5a97abf64a443986e985f9
050_common_gen_any_token_at_least_k_k3_t6,50,5,any_token_at_least_k,3,6,2,64,21,1274,1795740898,common_gen,50,0,common_gen:validation:973,0,036b4a5af1ab30936c5906a5fd688a0b5b7a6d1594e735f299f84fb08a49a520,41da70aa2c2d4cdd1c78f82b6ce64134c56cba0a6e3c2c54617dbf3922414da5
051_common_gen_any_token_at_least_k_k3_t7,51,6,any_token_at_least_k,3,7,2,64,24,1456,811910745,common_gen,51,0,common_gen:validation:978,0,5d5e1a4b599de7bc88c92982e8f9212b9e57175453b1d063c0a55830f23e6c59,00b30d989715dc01df0deea180a5d0c4bd0d10fe88aee078cf4dfa37501505f4
052_common_gen_any_token_at_least_k_k3_t8,52,7,any_token_at_least_k,3,8,2,64,27,1638,1041751815,common_gen,52,0,common_gen:validation:342,0,139f9945e3840c7e0f042460214aacc5e16bccd35d006d7b4840f4c071ecc365,751ed824f8427e5b1705f89706177affa8e6951ed998757dce5faa836328714c
053_common_gen_any_token_at_least_k_k3_t9,53,8,any_token_at_least_k,3,9,2,64,30,1820,706602038,common_gen,53,0,common_gen:validation:730,0,014d3dc913ef224486814da8e7ac8e8a6432869a6dea374567823b5ec6bf87ee,da573bcbc19fd4f07b1250cee0c85de4678a603300c76d10aecd684be53d3940
054_common_gen_any_token_at_least_k_k3_t10,54,9,any_token_at_least_k,3,10,2,64,33,2002,1733019061,common_gen,54,0,common_gen:validation:773,0,7f48a97fa5daf6b80ba4709420073bee26b8b53ea0922903f474e7878e81a48a,f102e4baec7ddce52ee85f01192d72d33840e73af24ef8fec66e65169f3f68ce
055_common_gen_any_token_at_least_k_k3_t11,55,10,any_token_at_least_k,3,11,2,64,36,2184,769030786,common_gen,55,0,common_gen:validation:163,0,a37ccd2869e850264c8fbfd675eeacd784034c35d030e18b48d94743ba466edf,136cd98fb4f587800859b5792b5860fc8452eafb3ca553f98a362fc1841b7959
056_common_gen_any_token_at_least_k_k3_t12,56,11,any_token_at_least_k,3,12,2,64,39,2366,1602948389,common_gen,56,0,common_gen:validation:800,0,9fa0d5917eeaf2014f892a6974ef157bd1e62b3930fb5d58e887f9f130593f63,3043167ec6c1b9b7349bf22f733359308663c95ff4bd9f393c71a25dc5807c15
057_common_gen_any_token_at_least_k_k3_t13,57,12,any_token_at_least_k,3,13,2,64,42,2548,1976454131,common_gen,57,0,common_gen:validation:909,0,4920bc1a702f451c5c9e1da93d7e4b2efca6238be8a4a80ddab088fd89cbec22,ca261f1a63bfc7bf8f58f8f061b1d56ff89a1627883e8fab52acf27af89c1995
058_common_gen_any_token_at_least_k_k3_t14,58,13,any_token_at_least_k,3,14,2,64,45,2730,2080991682,common_gen,58,0,common_gen:validation:207,0,99899b539088b572425c124933ad0be4b7972ed99774a4bc64f2b56b24bbdf3b,809f2e054da6c20e037a33eb7adee0dca1d6509cd978b3ccdb211edafdaaeec5
059_common_gen_any_token_at_least_k_k3_t15,59,14,any_token_at_least_k,3,15,2,64,48,2912,1841475802,common_gen,59,0,common_gen:validation:676,0,5f3ffc36b63dd43641d2983d496f70e2ded3df75e047fc423373c259a31e0bd1,0d4c6932d105d64982ece2dbca6cb9a74b2a236f82536d52cf891369ee8658e9
060_common_gen_exactly_once_kna_t1,60,0,exactly_once,,1,2,64,3,250,416014672,common_gen,60,0,common_gen:validation:248,0,372a7ab978a327a85cbbf7146439a717697088555ee194e75279c478d5abe058,3988a7da1bac17bcfd46f85d2b139bed9c0fc25700b2e429d49d090922e6f948
061_common_gen_exactly_once_kna_t2,61,1,exactly_once,,2,2,64,6,375,646475569,common_gen,61,0,common_gen:validation:899,0,f5c02eafeaaaaf9f4f09633c621705bc5349b7f9f887dc2b2b6d9f48a69642b9,c4275023b7847388d0e23a8636fcedf3b46d85fe8558d6c92bba9ca0899dd82e
062_common_gen_exactly_once_kna_t3,62,2,exactly_once,,3,2,64,8,500,602052025,common_gen,62,0,common_gen:validation:478,0,6e2e02ebe3af69cc4f8df03aa4b0b0cc5456e74f3fe5b790168ecf0b8678aca3,ce97fec3690fbc95d8b04ba6b7f3a7342a472c330a4bb9ff794d84aae4916e4a
063_common_gen_exactly_once_kna_t4,63,3,exactly_once,,4,2,64,10,625,517028796,common_gen,63,0,common_gen:validation:900,0,0839598aaf1bafcd02a78055d1ab08ae4d735404395dae06c444e6ee18c546a6,7cd7efff09fda589f78f35206718e5314281617b8f83faa6a501205be0699bb2
064_common_gen_exactly_once_kna_t5,64,4,exactly_once,,5,2,64,12,750,487164686,common_gen,64,0,common_gen:validation:206,0,a0a6be4a26f8eb527d68a88499fb84101d0b5ab158fbdc9d51ce2ff81e6dfafc,d9621a780686cba88da5d2928de4e1fb0a2fc800fa41c3eabc6d030480f0d3d0
065_common_gen_exactly_once_kna_t6,65,5,exactly_once,,6,2,64,14,875,1890148514,common_gen,65,0,common_gen:validation:395,0,ee073aaab1f147c99e9d26c8f8d6cfd8a6af91eff9edab7e8834446d46e02e8b,b40346b5c03e492a3641c11a976b865eb61d9e758b016596a2316b9cac711560
066_common_gen_exactly_once_kna_t7,66,6,exactly_once,,7,2,64,16,1000,148789456,common_gen,66,0,common_gen:validation:597,0,061bea986d5751f2a4e738f3e04228a930152189a9838d6b9ed784214b063fc8,b2d7010102dea6fd0c3173e1ab805023b5305fbed0bb5fdbc47067e214672fc6
067_common_gen_exactly_once_kna_t8,67,7,exactly_once,,8,2,64,18,1125,1089310040,common_gen,67,0,common_gen:validation:877,0,eed4ad219b59247d4e7bf792efe49da0b49a14381eea533fe064a783d6f336ef,15727f2f43355170baf6db883b6368701fe00e40bd2b9fee0833e188105128eb
068_common_gen_exactly_once_kna_t9,68,8,exactly_once,,9,2,64,20,1250,1146107903,common_gen,68,0,common_gen:validation:316,0,929e5df9e2d35d9b875e5069a8a265726788da0a441a7e202e886fb4b479481d,b8e3b2b97c02bcf3ce13945948cb7c059220f322da41a94ce784a15f1797a5ee
069_common_gen_exactly_once_kna_t10,69,9,exactly_once,,10,2,64,22,1375,887465423,common_gen,69,0,common_gen:validation:675,0,159528be35c5722c29115b153e4e61f110e6559046d3a202ae5bb54b5bfc5f23,cbcd049348128788847cbb3075c6c5d83e96e45eb8a1da4b7c810af698c9bd67
070_common_gen_exactly_once_kna_t11,70,10,exactly_once,,11,2,64,24,1500,1603901595,common_gen,70,0,common_gen:validation:744,0,7afeca319287c6f9304f49dbd7985eced6a28d09124f4d7f768a092edde6662b,dbc7c6305ed31f056f0446eccd0657d98629d21595e5dbdd325b4d66220e4595
071_common_gen_exactly_once_kna_t12,71,11,exactly_once,,12,2,64,26,1625,1294496675,common_gen,71,0,common_gen:validation:863,0,fb3f94c5e6db071b3e7f985f05ad48233d61c8c08e6ec7c7e12af03a9d70ef76,2f81fa5dedb87280160b2e4c87e8e49ec8106985783ad1d41f3ab49cf690eb21
072_common_gen_exactly_once_kna_t13,72,12,exactly_once,,13,2,64,28,1750,1229933557,common_gen,72,0,common_gen:validation:825,0,c916423d52e8631dec167c0ce075d205b53066084258ecb9d76c0dba7c7d2a90,d1a1df3c987da36becb59263ab0b3fabf962dfbcd2daa3bde1087e075b06cee2
073_common_gen_exactly_once_kna_t14,73,13,exactly_once,,14,2,64,30,1875,1110274429,common_gen,73,0,common_gen:validation:549,0,9b942102c6f650dc191355e07fea6a1cf1c8f89fe75a4064022850e4d6b09865,665650c8d830e0f98eeb203c0ef6638a4d9a2444ef93ee380552b09b82b4a435
074_common_gen_exactly_once_kna_t15,74,14,exactly_once,,15,2,64,32,2000,646630876,common_gen,74,0,common_gen:validation:781,0,4ba9718adb6f79e555bc62a63132442c3231602ffcd1f3dbec0418b30b3f89f8,bb5be8c0a8ae0c35b48a6d5b3c3a1ec80128eb86b82c3bd7e2ec151bf957dc99
075_common_gen_exactly_once_kna_t16,75,15,exactly_once,,16,2,64,34,2125,408820454,common_gen,75,0,common_gen:validation:912,0,bfabe74438895d0a7e12b68a815bea4f54cbd5cbde78463e0b9f00b15c4eccd8,c2569919af8f4652984b1e3407f181606c4a20c0c6be60183668bf3bbcfde1c7
076_common_gen_exactly_once_kna_t17,76,16,exactly_once,,17,2,64,36,2250,1260374623,common_gen,76,0,common_gen:validation:122,0,eb800ba48dafe42b2ef911d79f73fbda5822edaed327f5a22d32cae86cc456bb,9d5750b22c3868540689e393d541ce7cf855ef33e37bec060544db85027faff0
077_common_gen_exactly_once_kna_t18,77,17,exactly_once,,18,2,64,38,2375,1300087101,common_gen,77,0,common_gen:validation:739,0,3e950beb17da4ed1f6d512028a298782d769743494f510d4a2b3c90d20b8e3f9,5e451f3afa94e0720794c7a9ff3eb0018d062802564b5570daf165daabc60831
078_common_gen_exactly_once_kna_t19,78,18,exactly_once,,19,2,64,40,2500,836412328,common_gen,78,0,common_gen:validation:853,0,6205b19792fd499c3b2af3d2c0a933648709a2cb2068a1be8a560b1437958f44,bdffc5e3fda9f99c312598e7dd52575a1c6cfa9182b139f87b6cc7dac963fde4
079_common_gen_odd_count_kna_t14,79,13,odd_count,,14,2,64,30,1875,857176652,common_gen,79,0,common_gen:validation:708,0,56d0a482c1a6e5bc51802580d805809dcbc5d9f9eacce599fc9b7c837d51ad16,7f79668382a748a189699945371284b5d00174840505fa6812c2a7114dcfc13b
080_common_gen_left_not_right_kna_t1,80,0,left_not_right,,1,2,64,5,308,824386362,common_gen,80,0,common_gen:validation:327,0,0b91233ca051520c4d533598dc09810647d73ef8e6e36bc0de4abae2d745e253,6a55e90b23dc94100927472a96edfbafba097a41b091abbcb10472a9bf42097c
081_common_gen_left_not_right_kna_t2,81,1,left_not_right,,2,2,64,9,493,653345694,common_gen,81,0,common_gen:validation:954,0,9da307fe1d51ac32a7936ee692f215cce69a384f6bb6cdd85a93f55ebc76d7db,61ff38c9e6f58f6e4d2cbdbf3b959390edfc1f17f34194382d0527ddff2fc4a3
082_common_gen_left_not_right_kna_t3,82,2,left_not_right,,3,2,64,12,678,349216165,common_gen,82,0,common_gen:validation:24,0,4006bdf4fba72cf40d6109ebff6270892eed233d2b2e7f14fccf7ab1695c7484,f482cdb8d517189e984c032a51649e71f57e41b87a9e6bd0981e46106a615755
083_common_gen_left_not_right_kna_t4,83,3,left_not_right,,4,2,64,15,863,1598761772,common_gen,83,0,common_gen:validation:275,0,736fefec0c4944518f022c551f52fb8c0e49ee6f4b05bfe185b70e0538db20df,e26bcf847ff0cf762c2171afefb760d02050ce7cca8c2ecb2b44f96edf0d3f55
084_common_gen_left_not_right_kna_t5,84,4,left_not_right,,5,2,64,18,1048,1997771556,common_gen,84,0,common_gen:validation:390,0,592481fa68794beb62bfb5cb9b8fc830ec3a76c3feff08f3fe54e40b2c9e6bf7,2d1d6161315b5eefff84bf3a4002609a193faabd18ebb060910db7d272691885
085_common_gen_left_not_right_kna_t6,85,5,left_not_right,,6,2,64,21,1233,1853355359,common_gen,85,0,common_gen:validation:687,0,e04d2fc1fd4cad25eeb6bc47b51bc8599d21f1a338f1730d01eee0a9c03af2a8,287612172540fb534101e8a8071b9cef9cbbdf5af6c157df6e9b46905deb4c82
086_common_gen_left_not_right_kna_t7,86,6,left_not_right,,7,2,64,24,1418,1258226968,common_gen,86,0,common_gen:validation:548,0,d7189869c83db7de9cfeda62718b2c34c2f695fff4e89ed1e77270545c822a98,3e9da07897dbecb75a281d91ba67a5d5540c394536bf73bd17c7e00a0d890048
087_common_gen_left_not_right_kna_t8,87,7,left_not_right,,8,2,64,27,1603,1376487332,common_gen,87,0,common_gen:validation:429,0,9dff68e57478f9f121f19a5a518b67a64a4fbae53309abba54a1a54a9ad82318,c5b6d26696c89b32c09c33130febe2066bf00beec9b1261f9fc8abb3fe504939
088_common_gen_left_not_right_kna_t9,88,8,left_not_right,,9,2,64,30,1788,1200502723,common_gen,88,0,common_gen:validation:793,0,12d020936d354f77fd8d6dd42371ca4eef95b44ff5a48e45d6daefb52fb828c8,0a8f5c78cccb59a063a64298488165ce15c6c81166f46671716ce1c538652b39
089_common_gen_left_not_right_kna_t10,89,9,left_not_right,,10,2,64,33,1973,1505447202,common_gen,89,0,common_gen:validation:416,0,1e272a1b68142955ffb127967568a65438c9116c77fdf5fa1972bd20e23c9010,ae7091ba6badfd9d98007ef710d485246e9594393c0ea87868c93cf89c4ce10d
