job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256
014_common_gen_kth_last_k24_t1,14,14,kth_last,24,1,2,65,26,1105,1243071568,common_gen,14,0,common_gen:validation:641,0,4bd14e58527a2c42e2d489e5d53b4c6c0bb5c73af50785ee22f2b0a65ced9246,5cbd7824b14acd4b3e9ca991c3083bfa5f14587909f9e7916ddb1395ebd0a5b2
015_common_gen_kth_last_k25_t1,15,15,kth_last,25,1,2,65,27,1118,2013217008,common_gen,15,0,common_gen:validation:162,0,0774682091627ce4097a70e93b05d3961eda93d88b76645bd28b7716c93eb973,4a9503a23b1783648565919faa64c46d9d1f1eeba521e50a344dccc6e9f6e4c0
016_common_gen_kth_last_k27_t1,16,16,kth_last,27,1,2,65,29,1138,1151954601,common_gen,16,0,common_gen:validation:969,0,5649c20cb8034a40faf146bf56c4c225f6f7b8a3743eaac5341ca72ce74c9de6,8666f687c4d5254748eb22fce883b895678fce8a26a9489c36e2767a49b994e0
017_common_gen_kth_last_k29_t1,17,17,kth_last,29,1,2,65,31,1150,198980999,common_gen,17,0,common_gen:validation:461,0,2b740992fa4ab75eb075e5518bdfccf0dc926a27265d068365049de9b59f973a,bff3c99fcf4470e309f4ed3dda8ef111128e240270d3f5dc0bfe77f28aee4c1c
018_common_gen_kth_last_k30_t1,18,18,kth_last,30,1,2,65,32,1153,2080759986,common_gen,18,0,common_gen:validation:573,0,ed8349dab41a22cfd19b5dddef2a264489cae2b9f9f77ceab6e1fdede0ea7024,7c4514799c1fd8d9af1ba0cbaf36201407b59b9867ce20b14e12c6665dde8367
019_common_gen_kth_last_k32_t1,19,19,kth_last,32,1,2,65,34,1153,271166055,common_gen,19,0,common_gen:validation:605,0,3b0f0893f0648ab51821d5651d4fc5ead1588a09b732252455342e6c08335fc6,352eae05c1d1e2d7999d4abf6b83a2a54514b4e0b1f68b2cf03ccdaa771543b8
020_common_gen_kth_last_k33_t1,20,20,kth_last,33,1,2,65,35,1150,841196441,common_gen,20,0,common_gen:validation:170,0,3be3628497c3d972d43698db093fb4a84325dc73ba7fa2262ee14cfd66193823,5970e27955a7c0400a79f6e45ef4d67a894869975d72f78b73aab1414b30c7e2
021_common_gen_kth_last_k35_t1,21,21,kth_last,35,1,2,65,37,1138,1035774792,common_gen,21,0,common_gen:validation:767,0,2f33c444ae17f5fbb99696638af3c47d3a3a442be05e80c50e36c90edeb946cd,ace3b30bf5c7555e5ced8cb0bd9d19af5c326b21eb5357a6ffe9054859ab717a
022_common_gen_kth_last_k37_t1,22,22,kth_last,37,1,2,65,39,1118,542830063,common_gen,22,0,common_gen:validation:5,0,3e397820b7fddac363a0560c581d2d5c1042595c6fe8998a7b27b0fe8ce79adc,795d85102e590f1b7593b35f0287c8da2dd2fad54a6f45611a5cfe9c1f9c453f
023_common_gen_kth_last_k38_t1,23,23,kth_last,38,1,2,65,40,1105,2060478371,common_gen,23,0,common_gen:validation:60,0,45c7d6933b6295325e8ecc3a6c7f65af5c831a6895f0b7205c518d5900929457,cb6b4435c970e9305b46fa95dfd5292e237d07ce9b22b7f16457190f5661f670
024_common_gen_kth_last_k40_t1,24,24,kth_last,40,1,2,65,42,1073,2069810451,common_gen,24,0,common_gen:validation:407,0,e8655dd808b6a898d5d4100bb89d4c69275b4f1d531798db13146dabc55c8ca1,74be9b744a02e6087a58e4bbed87d9645b6fc98ccbac47f3bb0c92b95b6ec824
025_common_gen_kth_last_k42_t1,25,25,kth_last,42,1,2,65,44,1033,376522771,common_gen,25,0,common_gen:validation:68,0,a7f3f0d376850f0f2e05dc7a1e543d2b4b03dd2278a5e78a45db6cceee1dc6a6,6af0152e060b613735224d4911b29e359309cb35a02f85cf0e91b80b90186332
026_common_gen_kth_last_k43_t1,26,26,kth_last,43,1,2,65,45,1010,881983928,common_gen,26,0,common_gen:validation:273,0,d79fb2b6b46e5f717c9ca095633cf729455a71ba409213a743d2e2aaeef5934c,3bb1a005f0c341416d901ce3a59361c1190fa6a07f4243b74d4a2fbe387becdc
027_common_gen_kth_last_k45_t1,27,27,kth_last,45,1,2,65,47,958,1867340357,common_gen,27,0,common_gen:validation:264,0,428cc2280fc6b2687270e7da4baeb1d6ae3d120ca3e22c4671422f2b8fc44a2b,166f92a9949b9c80a71989ca424f1aeaac0d1a3fae5b1d39a2b45b808bdc7709
028_common_gen_kth_last_k46_t1,28,28,kth_last,46,1,2,65,48,929,1538777945,common_gen,28,0,common_gen:validation:476,0,1c86869219600cf5e080e6438e69659909a1c58db28234f8792d4f384c63a019,8c52a6e5a3fe009a1a8deb82ad93efe8536b47ec34a95fead6629fa4f44fa1ed
029_common_gen_kth_last_k48_t1,29,29,kth_last,48,1,2,65,50,865,1569705894,common_gen,29,0,common_gen:validation:426,0,7eb99a668a0fde984323fe4318013fa4e0fb7857796d1a071eede43aa68188d3,bc253a883b39b718f97e70ff821974ff6f18b786872e4736a23d2bb4394b4c9a
030_common_gen_repeat_after_k_k1_t3,30,0,repeat_after_k,1,3,2,65,6,439,940907085,common_gen,30,0,common_gen:validation:179,0,8c642380c71dea129b7992d32ec16b7704c89defe93ebde8a259784ec0b0d3aa,810fd6988a4029ca2cfa2caea2abf87ee7eafcd020a85af787e53ef779d43fc2
031_common_gen_repeat_after_k_k2_t3,31,1,repeat_after_k,2,3,2,65,9,618,74405207,common_gen,31,0,common_gen:validation:71,0,660ca062eba111e216c4b385c5bc2f4ae62635fa65867947bd50581aa7b67d2f,fbc4361dbba97c407746c7b1c4c8cb84c4be5d3d54be56c391ff50954634003f
032_common_gen_repeat_after_k_k3_t3,32,2,repeat_after_k,3,3,2,65,12,791,223376720,common_gen,32,0,common_gen:validation:985,0,01f882a9b4ca7fb5b31fa09570217b55f8033d17c9b19dd932b25d1b418ea232,29c7beecd308db5df2e56f3d9f6f382ebe7fe4f7fee4327a1976a10dba549809
033_common_gen_repeat_after_k_k4_t3,33,3,repeat_after_k,4,3,2,65,15,958,1397433216,common_gen,33,0,common_gen:validation:692,0,4ca345642b43e21d04dc70fd5a8d1017a4fc1ec6ea2b2f694c002e0c9b6a0476,1613843cddc937bd5d4cc3ec54dadd60128e755e55d80fdb677209ac060726e4
034_common_gen_repeat_after_k_k5_t3,34,4,repeat_after_k,5,3,2,65,18,1119,1313394347,common_gen,34,0,common_gen:validation:186,0,0ad036dfd2bdd181ab72cfc7c27eebedb208e6353e59cb454207966b4297e38e,9be4971c51b36dffcc5358e1e252e610124c4788c88de8995ddcb765c982bb42
035_common_gen_repeat_after_k_k6_t3,35,5,repeat_after_k,6,3,2,65,21,1274,208501510,common_gen,35,0,common_gen:validation:242,0,de1b1318dcdd2af68fe3a6ac64b8554dc85c4bdc25a3b04fd765bb7c89f76f8b,56949bb15693e492316f9024e7aabefb0f085985d04c07915aeb94bc916f1c0f
036_common_gen_repeat_after_k_k7_t3,36,6,repeat_after_k,7,3,2,65,24,1423,1595580074,common_gen,36,0,common_gen:validation:77,0,d93928755309f6312d735bc1390d4a63727feb19343de607b98cb882cc63ba0e,79f021f88be879c175ae0d458951ab7a1c2575861d9ae69cf014696da0e79daa
037_common_gen_repeat_after_k_k8_t3,37,7,repeat_after_k,8,3,2,65,27,1566,637249660,common_gen,37,0,common_gen:validation:299,0,95e44f3b527fea62218c92dd862d9a77a37f5e26db9d273687a5ced79424f6f8,38b380734838af48425534d7b9d0320e99998fde1f4baf2e567bff324dc37a40
038_common_gen_repeat_after_k_k9_t3,38,8,repeat_after_k,9,3,2,65,30,1703,675906945,common_gen,38,0,common_gen:validation:879,0,9d22730ed3c3b708326611fe51488bff258b7bf7d5dc26a612eb2dbe4e51129d,c858fc8148448216f3d5c82600cdc66d853b07b0cd3e2371842fe91a32d985eb
039_common_gen_repeat_after_k_k10_t3,39,9,repeat_after_k,10,3,2,65,33,1834,1009292424,common_gen,39,0,common_gen:validation:789,0,4e5ce9a5c2652f7ceaca31a7bb614f6b41f6a3238bb125041f1705b83bc90655,fa53488a84f65a7bcbde9228f4bca30719a09ac8186e9ccfbf38dd9e59712b97
040_common_gen_repeat_after_k_k11_t3,40,10,repeat_after_k,11,3,2,65,36,1959,2144758566,common_gen,40,0,common_gen:validation:144,0,f370c5e24baa708a0ae0a83f9a9b02cf39094a64967ed8b21efa78519ca1c842,8a08ea305e8d1d58322f59c4ca25f002a3442a01a9a44f2fbbedd11ae396cc07
041_common_gen_repeat_after_k_k12_t3,41,11,repeat_after_k,12,3,2,65,39,2078,112594980,common_gen,41,0,common_gen:validation:62,0,a03287c311d5190b3e06684d8e9282be148d9aa97c4081afe61a467b23416457,75f0527b8ad87a640fbba37cc4d0adbaacffb5a70ad045e9f1d9b24bf0b6cf38
042_common_gen_repeat_after_k_k13_t3,42,12,repeat_after_k,13,3,2,65,42,2191,1298467098,common_gen,42,0,common_gen:validation:189,0,88a55deadf05f1f0f731c0746b8deb9a25879506057bfd8fa7a23be47f127b12,8c6c8f48f5debb06ecd3635e82be9512031fe7de83ad5964a80eb1cd7c4384ba
043_common_gen_repeat_after_k_k14_t3,43,13,repeat_after_k,14,3,2,65,45,2298,1823450284,common_gen,43,0,common_gen:validation:551,0,ba9de5a92959d2ff547015f3ae7a158d3905943862d766fe76586cd16e5186fb,04f310ffb0041667533919fef096da7f0599096cbeca08aca7c0bd454530cd65
044_common_gen_repeat_after_k_k15_t3,44,14,repeat_after_k,15,3,2,65,48,2399,1198539203,common_gen,44,0,common_gen:validation:659,0,2f0cd142864abd78e08f8a1d87f44fa11849fc9f90fae041ce1de0d041c43a5a,a68c84669a657a4d2c662f3e7b72ff329ea6c07d0fc5247cab09243ad52d8615
045_common_gen_any_token_at_least_k_k3_t1,45,0,any_token_at_least_k,3,1,2,65,5,370,37439562,common_gen,45,0,common_gen:validation:658,0,dc1388fdb5ccbf5d57d2b21791c317ec64dbee4b35fd9b6bc1667448ceaf8d7a,c34400b7944e6fbd7544c25b0228176652a4cb6be236f9f4957a1dbe29f7aa81
046_common_gen_any_token_at_least_k_k3_t2,46,1,any_token_at_least_k,3,2,2,65,9,555,1903573988,common_gen,46,0,common_gen:validation:133,0,dd89082e61785b3485a9eb381a55321d748b1d6d8af8607b2fb90dfb246ba416,339ee40172309365c5e351e3d9bdc7478006a7f87bf5eafa5240bcb6f1c01ddc
047_common_gen_any_token_at_least_k_k3_t3,47,2,any_token_at_least_k,3,3,2,65,12,740,314449602,common_gen,47,0,common_gen:validation:450,0,55119a2500d4564a7536b60ad0ed9b69e38b48715c8a86217e97dcb39771c926,3665d57eaac85bc44825e069dc69ac8a5f5a73d8fcb6ad7ec76d229309fa8ae0
048_common_gen_any_token_at_least_k_k3_t4,48,3,any_token_at_least_k,3,4,2,65,15,925,233223876,common_gen,48,0,common_gen:validation:511,0,bf8a794ac03d1d5c23d188410613e75dba86e2faa82813c601b3ce4f424fd1a6,340c7f9ecf6451fa51337c772ef8ba2fe28c47e847dc381eb9bf5434041da432
049_common_gen_any_token_at_least_k_k3_t5,49,4,any_token_at_least_k,3,5,2,65,18,1110,787705423,common_gen,49,0,common_gen:validation:138,0,8848af8448a76e51ada0a9d9ab6e8419d982219250bef0359c4c9669f063a0fb,80d3bd8295365960f19da39b8a41c4a0603d55740c068b404f61105f8756f3bd
050_common_gen_any_token_at_least_k_k3_t6,50,5,any_token_at_least_k,3,6,2,65,21,1295,1795740898,common_gen,50,0,common_gen:validation:973,0,172af2f3a11d897ff15c78df9b7cd6c8c9da38b65bf37dd746c03e7f80808b10,baa72807c72066aa5812c5facf973cd6244372d4d622d02349640a55ad9d9b41
051_common_gen_any_token_at_least_k_k3_t7,51,6,any_token_at_least_k,3,7,2,65,24,1480,811910745,common_gen,51,0,common_gen:validation:978,0,65b095f3ab17fd769cae105e42752c6abf55f6a2bbcf36dde410b1a275e2e7b0,07afebf86f826fe64cc734bd84d1b14b63924a8d120c48a7d761c6373439de1e
052_common_gen_any_token_at_least_k_k3_t8,52,7,any_token_at_least_k,3,8,2,65,27,1665,1041751815,common_gen,52,0,common_gen:validation:342,0,b6df690d2ba0751662f0d705650a5d453c92d47f6f6cd3e8f808f7364a8bca12,59733fa79872dbbb2c76cf7fb6112320404bf560d82fa3d783c26c52a04afb2f
053_common_gen_any_token_at_least_k_k3_t9,53,8,any_token_at_least_k,3,9,2,65,30,1850,706602038,common_gen,53,0,common_gen:validation:730,0,9e3a76c3185ff4a6e784be30009e593c3116f206b0427dd4ffdcd60573cefdb9,327a0b683c5a8daae2fd1d1858d628db30abccf92b8608f3dff9dc0e74f7e409
054_common_gen_any_token_at_least_k_k3_t10,54,9,any_token_at_least_k,3,10,2,65,33,2035,1733019061,common_gen,54,0,common_gen:validation:773,0,ebcaadfcf225185064ce3484a7ca72e77aa464d7a542cb100cf1c830c5cf26f0,b0e5544b32c8e21fb7ef04873b42dd4f8037671948f64b3d0a919b16c0287807
055_common_gen_any_token_at_least_k_k3_t11,55,10,any_token_at_least_k,3,11,2,65,36,2220,769030786,common_gen,55,0,common_gen:validation:163,0,fc4b8ff13b1463886a6d8592f65db10549cddc82d38e50cffd0a06169947d9dd,7449a7ee3af7a33b4e8ccaada960bf244266e04807f3962bf121b491ed507edb
056_common_gen_any_token_at_least_k_k3_t12,56,11,any_token_at_least_k,3,12,2,65,39,2405,1602948389,common_gen,56,0,common_gen:validation:800,0,f579aaedaa450c8686ebaa3a508fceb7f2a91f3c76f7600d9a891eadda532b08,f52e918e63a54be557c78b46d4ae68fc416165c513d7b3a0ec09c5e4186b2d85
057_common_gen_any_token_at_least_k_k3_t13,57,12,any_token_at_least_k,3,13,2,65,42,2590,1976454131,common_gen,57,0,common_gen:validation:909,0,434fde17063bc5c08e4642e2a0f6a6d3969575ff4a5d6605af50ebfff14dd75f,97b90f8ae78fc504d812c93ffa9f3bd2f4a16083e4fa1432c0f875ef29ac78f5
058_common_gen_any_token_at_least_k_k3_t14,58,13,any_token_at_least_k,3,14,2,65,45,2775,2080991682,common_gen,58,0,common_gen:validation:207,0,dee69294756c8e9dbcaa7eac59d7c653a10c8cf6e917b5a91ab1c932c093b325,234b227a42ffe8766a4219caff313f77369c64b2d1ef17f1fd5721c4fb994157
059_common_gen_any_token_at_least_k_k3_t15,59,14,any_token_at_least_k,3,15,2,65,48,2960,1841475802,common_gen,59,0,common_gen:validation:676,0,ca5a3c8e25f6c8f08cb6175717220e2d381008a0a44116185ae4ef1ea22142ce,a99a53c7aeed9dc89307cd30041ea53724759d769c92549401711f5aefae15fb
060_common_gen_exactly_once_kna_t1,60,0,exactly_once,,1,2,65,3,254,416014672,common_gen,60,0,common_gen:validation:248,0,fbaf5d8fee417e9871704403ba4bd9be88c50bd7848b82c71b6394f49ab49a50,0b2b4776dcd8308cbdfe34cdc8308c6b5a236180c0c4c8579aac78a7dc1882dc
061_common_gen_exactly_once_kna_t2,61,1,exactly_once,,2,2,65,6,381,646475569,common_gen,61,0,common_gen:validation:899,0,a92b6c2b23a8e738f753695211424393513baef3ab2fd4a023aea4c3cc0bf7e1,2f338e73661b7a06acca4c7ca3a3dca7b335109e406ee0d08ab05e155d64d5aa
062_common_gen_exactly_once_kna_t3,62,2,exactly_once,,3,2,65,8,508,602052025,common_gen,62,0,common_gen:validation:478,0,2dc7e1d8c08a3117f9098b21020126088f53689874c27fcaf4aea9e276c64320,6243fd2f7210208b72c69a4347c4ca2cb213fc9b93549ee252e44662383cd276
063_common_gen_exactly_once_kna_t4,63,3,exactly_once,,4,2,65,10,635,517028796,common_gen,63,0,common_gen:validation:900,0,19cc40a87e28f05b8ec0ed1ecc586f637dafd7524311f836205e49693dd5e31e,20a4246a8b0acfdb7ea6bc4297d5423613894ab9ce6232de91e6da2616c3dc95
064_common_gen_exactly_once_kna_t5,64,4,exactly_once,,5,2,65,12,762,487164686,common_gen,64,0,common_gen:validation:206,0,9915b32a68f2a213630832c6b2360433016317c94294ef85f9c4ae8bcdc9b4bd,30312a8fe7752430bc8e32920e5682970de119b29863a87cfacb35a50bbb20c1
065_common_gen_exactly_once_kna_t6,65,5,exactly_once,,6,2,65,14,889,1890148514,common_gen,65,0,common_gen:validation:395,0,57d90604db814d54dc35ecf80034b3f179ea3e50fd006676f47a8807a86050c8,e4ff99fbfc6b6d85d59c66214caca269d672f86da0073bb517cdc820bef934a0
066_common_gen_exactly_once_kna_t7,66,6,exactly_once,,7,2,65,16,1016,148789456,common_gen,66,0,common_gen:validation:597,0,b7f86424dde9d700e769589e6bf68ab28da901fe3e36e1b1cfb0328416bd9d8f,2b3a21008fa3651753b4ff287e3c166ae05e9d97dee1baa1c89b32e12e2645de
067_common_gen_exactly_once_kna_t8,67,7,exactly_once,,8,2,65,18,1143,1089310040,common_gen,67,0,common_gen:validation:877,0,14ed6b6bf3a766b96afa85523e32da6d1c1cb935379f9bc0bfc9940cfec5689c,9038d76097faef213a537a9d52d485ae8d4196a3877b68849333bb4801b7ed2b
068_common_gen_exactly_once_kna_t9,68,8,exactly_once,,9,2,65,20,1270,1146107903,common_gen,68,0,common_gen:validation:316,0,99f3d707fd2e71de0ea3059115c7859d25ac087c6884baf71d31afd0d229c2e9,0caaa3a3b2fcfa3f1b90b591004e0dcde3945a44e27598314acbbc4f22f2f175
069_common_gen_exactly_once_kna_t10,69,9,exactly_once,,10,2,65,22,1397,887465423,common_gen,69,0,common_gen:validation:675,0,68c2beb7716ad3a7d0dfc4f093093961099c6f602d0da95d8ee6da94551f8c40,cd4595fbe80c969d533b061da47a22c4b84f1bcd8525774e4fcf35550892ed90
070_common_gen_exactly_once_kna_t11,70,10,exactly_once,,11,2,65,24,1524,1603901595,common_gen,70,0,common_gen:validation:744,0,d5da684a086fb02bd93f34eea2b6956df748271370ede3aa9441b967b278bb32,f767d158bef5854e709957d427d12f3b49bf99d65508a5e209e9362107c92fbd
071_common_gen_exactly_once_kna_t12,71,11,exactly_once,,12,2,65,26,1651,1294496675,common_gen,71,0,common_gen:validation:863,0,be694f0ed596b908a2da30f1b673a1dae5430b7c980a2cc1b37fe8fd5ac8a53f,3480848064951c4d4f8ebfb6f06cb2fd722ffed127a739978e1de1e08cf2f66f
072_common_gen_exactly_once_kna_t13,72,12,exactly_once,,13,2,65,28,1778,1229933557,common_gen,72,0,common_gen:validation:825,0,1f5e58bc81c38cb8303ffc39f6fd2372f4624727702a763c6ddb029d2d01efcf,98601ece1df6107bfc8deff90b7063c9bb40132cb61c029e6abcc8226401fb99
073_common_gen_exactly_once_kna_t14,73,13,exactly_once,,14,2,65,30,1905,1110274429,common_gen,73,0,common_gen:validation:549,0,a74f4fb003d3d2c1a34200b3f65539fee0b10142778eefd9701417be43623238,6912681da89e9a86d3781eec0918f3ad64760c5b25ea277d703dc2aaca3a2b60
074_common_gen_exactly_once_kna_t15,74,14,exactly_once,,15,2,65,32,2032,646630876,common_gen,74,0,common_gen:validation:781,0,4a3a652b185000057e4a126f3e8b1693c6157122da661082ba04e19de7a2e335,4a003aab106209c13f9de1f4fbef24dba33222d9756e0e8ca909c1ea7b71dd51
075_common_gen_exactly_once_kna_t16,75,15,exactly_once,,16,2,65,34,2159,408820454,common_gen,75,0,common_gen:validation:912,0,f38a64f4c45bd56464a1a30c43497f3f198ef0a341ffb87807faa3bbf69f75d5,702c7eda83c1256e42dc971015a83797753e46dc660cb2ca37c4bf74ef6c73d6
076_common_gen_exactly_once_kna_t17,76,16,exactly_once,,17,2,65,36,2286,1260374623,common_gen,76,0,common_gen:validation:122,0,7bc091cf507518ddc7865f0a1629d6797c947e72b18b4332d6f284de201706b3,3c1976791aef98f52bd28b2550fc6a886c345a9b3e37522093dcb7c51113dd7b
077_common_gen_exactly_once_kna_t18,77,17,exactly_once,,18,2,65,38,2413,1300087101,common_gen,77,0,common_gen:validation:739,0,4aaf17993e477a1fdd8c83638219ab6e1255ffec9578955eb55452bfd47c784d,b5c743e070438a437b2dc00f0de8ae368cbcfcba1e20545bb4b6b167852ec087
078_common_gen_exactly_once_kna_t19,78,18,exactly_once,,19,2,65,40,2540,836412328,common_gen,78,0,common_gen:validation:853,0,ef70cc8b5526b68a3be4e259fc0cee53666812c5d9198d4b358b01e1e0f17f41,14dd77d8478be5e82e13dfbe368ea2c362df2768137e5a518bafd6bcabb8441c
079_common_gen_odd_count_kna_t14,79,13,odd_count,,14,2,65,30,1905,857176652,common_gen,79,0,common_gen:validation:708,0,9f9e58aae5a98658eabcce1c72cf3f18eabaddb3ad96a885ef02ab058afc26fa,4d0ea121de1ee9f10eaa12f9ae5d87a8417a905ce177c3bcce8e71bddc145319
080_common_gen_left_not_right_kna_t1,80,0,left_not_right,,1,2,65,5,313,824386362,common_gen,80,0,common_gen:validation:327,0,c819891c3ca13827bedf7ff61f02c9f8d1484ee60db3667ebe1fedf50b560a72,985521ecd274c52f0eead51ae5a4d00f6c0d047360b63c98374f6bae9ec0d845
081_common_gen_left_not_right_kna_t2,81,1,left_not_right,,2,2,65,9,501,653345694,common_gen,81,0,common_gen:validation:954,0,e64e1de2f50fcffc25a8b5fda4a26e951b4f2e3e9631e90402be4e77dd31cf9b,f95618a6ad9369d2d20d87006a26b5b040d5bdf8188e83ccc37f4453fa0eb565
082_common_gen_left_not_right_kna_t3,82,2,left_not_right,,3,2,65,12,689,349216165,common_gen,82,0,common_gen:validation:24,0,e000b23bb6b967094363f8c916ab7ffc3c5f0a0f0ea33ece1049ebd97c304744,78ebaccad118a5e509eb136f1cecb39f40afe21a8ea8a855b0b9229561fe92f2
083_common_gen_left_not_right_kna_t4,83,3,left_not_right,,4,2,65,15,877,1598761772,common_gen,83,0,common_gen:validation:275,0,850dba7e3e44882dc252c6ada9df67e65060e7ff1c802eb5beeb7f6a9c1c2e0b,dfde0730ba43ace621df0b6f605d0c582a04e96f950e986c2e72c25cac9be2e5
084_common_gen_left_not_right_kna_t5,84,4,left_not_right,,5,2,65,18,1065,1997771556,common_gen,84,0,common_gen:validation:390,0,b8967b66bf1d4f9bbf6a34aa8401c58442022cf07c8869b9cd8e9632b137ef84,b2b44c00be32f34457c003abfd017476ad61f1fc2eea6328269e489e3fa99106
085_common_gen_left_not_right_kna_t6,85,5,left_not_right,,6,2,65,21,1253,1853355359,common_gen,85,0,common_gen:validation:687,0,6ad5c4751b1b63f82d7e0fb817a229c8f84e1dd73c6f2bfcab7d4b5746849e12,edc4fa91a311ed7611dd6cbc13d67579dea58b0e01573bdcc909bc5e5c2fcd59
086_common_gen_left_not_right_kna_t7,86,6,left_not_right,,7,2,65,24,1441,1258226968,common_gen,86,0,common_gen:validation:548,0,53c1a53cc890d2120a4bf12db112ca1431cb3008bf558387d5e5ab4a3a6ae676,d45bdc3ebf30213e10218193580523431b7b46ed3a9b0add4ee48a619042d12b
087_common_gen_left_not_right_kna_t8,87,7,left_not_right,,8,2,65,27,1629,1376487332,common_gen,87,0,common_gen:validation:429,0,90507fdb478f1d99cb90061de3e203ac7c748671d8fc558c5a1ae4548b64f6a9,5c74aeccfd37cdb82b80103118c806993b6f477acb66bb96cfff3cefa09326bd
088_common_gen_left_not_right_kna_t9,88,8,left_not_right,,9,2,65,30,1817,1200502723,common_gen,88,0,common_gen:validation:793,0,ecfdabadf1d9ce4b71d1ba25762079c3797b978661bb014307f5c693effb22e1,b16eedd94870bd00931a08aa07ba574d3c17f30b3dfe0a9dd2f586f503d8fac2
